"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-Q3","2025-M07","2025-M08","2025-M09","2025-M10"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","1.429944077657334","2.610088761187494","2.382731762585605","","3.154676188325824","4.010787895328285","1.745009068747137","","2.41043098536194","2.812168419267045","1.831279635660243","","0.5747770176320742","1.27457208769759","2.701959678598643","","","3.440510168367052","4.234809647768069","4.446546830652791","","7.08955223880597","7.451701931922723","8.948339483394834","","9.96309963099631","11.17266851338873","13.30232558139535","","15.38461538461538","15.04102096627165","16.46951774340309","","","18.19004524886878","20.09049773755656","21.3768115942029","","20.29616724738676","21.06164383561644","20.9991532599492","","20.63758389261745","20.09966777408638","20.68965517241379","","17.83132530120482","18.54199683042789","19.0625","","","18.37672281776417","20.120572720422","20.44776119402985","","25.63359884141926","24.46958981612447","26.45206438068579","","27.26008344923505","26.83264177040111","25.64625850340136","","26.1758691206544","26.47058823529412","25.78740157480315","","26.13195342820181","22.71016311166876","23.04832713754647","","17.40634005763689","18.06818181818182","15.99335915882678","","14.86338797814208","14.8309705561614","14.94315105576611","15.67038559925824"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Weight, Percent","Monthly","Units","","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.394956050439496","4.394956050439496","4.394956050439496","","4.4004400440044","4.4004400440044","4.394956050439496","4.394956050439496"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP01.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Period-over-period percent change","Monthly","Units","","","-1.564599312422717","-0.0430745567663214","2.245715439282459","","2.279484638255699","1.550387596899225","0.1908396946564885","","0.4761904761904762","0","3.507109004739336","","1.007326007326007","-0.4533091568449683","-1.001821493624772","","","2.115915363385465","4.594594594594595","4.04823428079242","","7.615894039735099","0.6153846153846154","-1.758409785932722","","0.4669260700389105","0.6196746707978311","2.309468822170901","","2.859292701279157","4.389173372348208","4.555010511562719","","","10.05361930294906","14.37271619975639","4.845580404685836","","2.183849669883189","4.025844930417495","1.815575728619207","","1.970905678085406","2.439024390243902","3.638814016172507","","1.473775465973125","0.2563007261853909","2.045164039198977","","","1.377870563674322","16.72158154859967","0.7057163020465773","","-0.9460406447091801","-3.04209409267775","2.590295512586647","","0.2844950213371266","1.808510638297872","2.647161267850923","","1.119782829996607","-1.879194630872483","-1.470588235294118","","1.804928844151336","0.2386634844868735","3.503401360544218","","-1.511666118961551","1.501501501501502","-1.183431952662722","","-2.994011976047904","0.4801097393689986","1.945392491467577","1.237475273696686"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Monthly","Units","","","113.294863139474","115.620236775232","115.7","","115.7","115.4","115.5","","117.3","117.3","117.1","","117.1","117","117","","","117.2","117.2","119.3","","119.8","120.6","121.2","","126","129.2","133","","133.5","133.6","134","","","134.2","134.4","134.7","","143.7","150.3","178.5","","191.9","203","206.3","","206.8","239.2","242.3","","","239.7","260","260.5","","281","281","281.6","","283.8","284.1","284.1","","284.2","306","306.2","","308","326.1","325.7","","325.7","326","326","","351.8","353.5","356.1","358.079713529331"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Weight, Percent","Monthly","Units","","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.633953660463395","4.633953660463395","4.633953660463395","","4.63046304630463","4.63046304630463","4.633953660463395","4.633953660463395"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Monthly","Units","","","106.39300146557","106.494060570328","106.7","","106.9","107","107.5","","107.7","108.1","108.3","","108.5","108.7","109","","","109.9","110.8","112.4","","115.3","117.8","120.1","","122.1","124.9","129","","131.2","134","137.9","","","143.1","149.1","155.5","","158.4","163.6","168.9","","171.3","175.6","178.2","","182.3","185","188.4","","","192","201","204.2","","207.6","212.4","213","","215.9","218.7","221.8","","224.3","228.3","229.8","","233.5","234.5","235.9","","239.1","241.8","242.4","","243.8","247.9","250.5","252.206168090256"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP01.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","-0.5002444856437653","-0.47643594389143","1.088658855047528","","-0.2383425810697158","1.760079185258591","3.402152775626783","","4.831570834197917","6.594000244881916","10.60825897085535","","11.5808562216678","8.117877246214836","8.379638658554381","","","12.43196991189725","17.64843966799498","19.72249752229931","","25.96899224806202","24.80916030534351","22.38095238095238","","22.3696682464455","23.12796208530806","21.7032967032967","","23.93472348141432","29.96357012750455","37.25850965961362","","","47.92792792792793","61.75710594315245","62.99668874172185","","54.76923076923077","60.01529051987768","65.83657587548638","","68.31913245546088","71.36258660508083","73.58916478555305","","71.25091441111924","64.47091800981079","60.52278820375335","","","47.86845310596833","50.90521831735889","44.94667343829355","","40.50695825049702","30.96034400382226","31.9568277803848","","29.77450529222273","28.97574123989218","27.74165583008236","","27.29602733874413","24.58457605453771","20.29227557411273","","20.79901153212521","3.74029640084686","6.622284512964261","","6.013441811107181","10.98139365195184","6.89900426742532","","3.404255319148936","2.055033089515848","1.357312521208008","1.475281423668456"
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Monthly","Units","","","110.15070253483","110.316973377468","111","","112","112.8","113","","114","114","115.3","","117.1","117.2","117.1","","","118.1","120","122.7","","126.7","128","127.8","","129.5","130.6","132.7","","136.1","139.2","142.1","","","148.7","158.4","162.7","","165.4","169.9","173.5","","176.7","179.5","183","","184.9","187.3","189.9","","","193","214.9","217","","219.3","217.8","221.2","","222.1","226.6","231.4","","233.9","235.1","235.6","","239.2","242.5","246.5","","249.8","254.5","254.1","","252.9","253.8","258.4","263.167271057687"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.WGT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Weight","Monthly","Units","","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.074","4.074","4.074","","4.07","4.07","4.074","4.074"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","19.95088794883412","19.95088794883412","19.97775547525895","","19.97775547525895","19.97775547525895","19.97775547525895","","19.97775547525895","19.97775547525895","19.97775547525895","","12.71898853390937","12.74047861634671","12.74047861634671","","","12.74047861634671","12.74047861634671","12.71523178807947","","12.71523178807947","12.71523178807947","12.71523178807947","","12.71523178807947","12.71523178807947","12.71523178807947","","11.33960047003525","11.33960047003525","11.33960047003525","","","11.33960047003525","11.33960047003525","11.33960047003525","","11.33960047003525","11.33960047003525","11.33960047003525","","11.33960047003525","11.33960047003525","11.33960047003525","","0","0","0","","","0","18.36411609498681","18.36411609498681","","18.36411609498681","18.36411609498681","18.36411609498681","","18.36411609498681","18.36411609498681","18.36411609498681","","18.36411609498681","18.36411609498681","18.36411609498681","","18.36411609498681","11.14578689255461","11.14578689255461","","11.14578689255461","11.14578689255461","11.14578689255461","","11.14578689255461","11.14578689255461","11.14578689255461","11.15934686364467"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.WGT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Weight","Monthly","Units","","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.271","4.271","4.271","","4.27","4.27","4.271","4.271"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Monthly","Units","","","-0.1719328847422348","-0.7620290017174943","-0.2930372871576023","","1.419110690633869","1.399253731343284","-0.2759889604415823","","0","-0.09225092250922509","-0.7386888273314866","","0.372093023255814","1.668211306765524","0.1823154056517776","","","0.545950864422202","0","-0.09049773755656109","","3.985507246376812","1.742160278745645","1.113013698630137","","0.9314140558848434","1.006711409395973","1.162790697674419","","2.216748768472906","1.365461847389558","1.426307448494453","","","2.03125","1.607963246554364","0.9796533534287867","","3.059701492537313","2.389572773352643","1.060820367751061","","0.6298110566829951","0.5563282336578581","1.659751037344398","","-0.2040816326530612","1.976823449216087","1.871657754010695","","","1.443569553805774","3.104786545924968","1.254705144291092","","7.496902106567534","1.440922190201729","2.670454545454545","","1.272827891532928","0.2185792349726776","0.7088331515812432","","0.2165674066053059","2.215018908698001","1.321353065539112","","1.721439749608764","0.3076923076923077","1.533742331288344","","2.56797583081571","2.012763868433972","0.8662175168431184","","0.2862595419847328","0.1902949571836346","0.8072174738841406","0.8506282356227037"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.WGT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Weight","Monthly","Units","","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.395","4.395","4.395","","4.4","4.4","4.395","4.395"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Monthly","Units","","","120.567702571093","120.595418089172","120.5","","122.4","123.2","123.3","","123.3","124.1","124.7","","125.6","125.9","126.5","","","126.5","127.5","127.9","","130.1","130.4","131.1","","144.3","146.2","147","","147.5","148.4","149.3","","","150.4","151.6","153.8","","155","162.9","164.2","","164.7","165.7","166","","166.6","170.5","171.5","","","175.3","177.7","178.7","","191.5","192.4","193","","194.2","217.1","218.9","","219.3","235.4","236.5","","238.3","238.6","239.4","","263.1","273.4","274.4","","274.7","275.1","275.9","276.316800350698"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Index","Monthly","Units","","","117.541896670638","117.651182919555","117.8","","117.9","118.1","118.3","","118.5","118.7","119.3","","119.4","120.5","120.9","","","121.5","122.6","130.5","","133.3","136.9","139.2","","140.9","143.6","149.1","","153.3","157.6","160.9","","","172.8","184.1","190.7","","195.6","200.9","204.5","","209.7","210.5","213.3","","218.3","220.1","226.2","","","229.4","258.3","266.4","","271.2","272.7","275.5","","281.1","286.1","290","","293.3","294.5","298.9","","302","303.7","306.3","","317.1","321.6","323.1","","323.9","325.6","328.6","329.942327266413"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Monthly","Units","","","0.2430608037942764","0.06295230652576631","0.2111855562980664","","0.0851063829787234","0.08503401360544218","0.2548853016142736","","0.08474576271186441","0.0846740050804403","0.338409475465313","","0.1686340640809444","0.8417508417508418","0.1669449081803005","","","0.3333333333333333","0.1661129568106312","0.4145936981757877","","0.4128819157720892","0.6578947368421053","0.4901960784313725","","0.8130081300813008","0.7258064516129032","1.761409127301841","","1.022816679779701","3.738317757009346","1.201201201201201","","","1.85459940652819","1.893663510560816","1.143674052894925","","0.353356890459364","0.5633802816901408","1.400560224089636","","4.350828729281768","0.4632693580410324","0.5270092226613966","","0.1310615989515072","0.2617801047120419","0.587467362924282","","","0.5191434133679429","12.33053582956746","2.528735632183908","","0.5044843049327354","0.2230897936419409","2.782415136338342","","0.1624255549539794","3.837837837837838","1.87402394586153","","3.219213081246806","0.4455445544554455","4.238541153277477","","4.822695035460993","0.6765899864682003","0.2240143369175627","","8.225301743406348","5.163155720776539","0.3534956794972506","","0.2348336594911937","0.4295197188598204","0.6220839813374806","0.1879440596012365"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","6.653887409617885","5.558162289440017","5.176461305601006","","4.961215651607252","4.968339230293516","4.609742607517849","","1.775942982419372","1.831521620697175","2.285048454353278","","2.054146501430397","2.643830161630666","3.001468066241297","","","3.36739787384317","4.206347065654916","10.78098471986418","","13.06191687871077","15.91871295512278","17.66694843617921","","18.90295358649789","20.97725358045493","24.97904442581727","","28.39195979899497","30.78838174273859","33.08519437551696","","","42.22222222222222","50.163132137031","46.13026819923372","","46.73668417104276","46.74945215485756","46.91091954022989","","48.82895670688432","46.58774373259053","43.05835010060362","","42.40052185257665","39.65736040609137","40.58421379738968","","","32.75462962962963","40.3041825095057","39.69585736759308","","38.65030674846626","35.73917371826779","34.71882640586797","","34.04864091559371","35.9144893111639","35.95874355368026","","34.35639028859368","33.80281690140845","32.13969938107869","","31.64777680906713","17.5764614789005","14.97747747747748","","16.92477876106195","17.93179317931793","17.27767695099819","","15.2258982568481","13.80636141209367","13.31034482758621","12.49312215015786"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP04.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","4.27173444184755","4.674958474786253","4.305130202645566","","3.903213123605803","4.538209630162168","3.812977599403771","","4.104262675806513","4.003199112982867","3.379219220248915","","3.101434559871578","3.779132051915548","4.208483588952734","","","4.698573124040124","4.304344736008672","4.653284671532847","","5.565693430656934","7.3502722323049","7.629427792915531","","5.230496453900709","5.585106382978723","6.117021276595745","","6.471631205673759","6.443071491615181","6.496927129060579","","","6.637554585152838","7.853403141361257","8.369659982563208","","8.038029386343993","6.339814032121724","6.582278481012658","","6.823925863521483","7.136859781696054","7.10108604845447","","7.243963363863447","7.048092868988391","6.760098928276999","","","9.5004095004095","9.951456310679612","9.734513274336283","","10.16","9.936406995230525","9.897070467141726","","9.858044164037855","9.561128526645768","14.0405616224649","","15.29503105590062","16.49883810999225","17.06563706563707","","14.21091997008227","12.80353200883002","12.97653958944282","","13.94335511982571","14.38900939985539","15.63400576368876","","15.93682699210337","16.23748211731044","18.12585499316005","27.10045056204714"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Index","Monthly","Units","","","117.178613269408","117.252379909216","117.5","","117.6","117.7","118","","118.1","118.2","118.6","","118.8","119.8","120","","","120.4","120.6","121.1","","121.6","122.4","123","","124","124.9","127.1","","128.4","133.2","134.8","","","137.3","139.9","141.5","","142","142.8","144.8","","151.1","151.8","152.6","","152.8","153.2","154.1","","","154.9","174","178.4","","179.3","179.7","184.7","","185","192.1","195.7","","202","202.9","211.5","","221.7","223.2","223.7","","242.1","254.6","255.5","","256.1","257.2","258.8","259.286399226248"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Weight, Percent","Monthly","Units","","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.270957290427096","4.270957290427096","4.270957290427096","","4.27042704270427","4.27042704270427","4.270957290427096","4.270957290427096"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Weight, Percent","Monthly","Units","","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.073959260407396","4.073959260407396","4.073959260407396","","4.07040704070407","4.07040704070407","4.073959260407396","4.073959260407396"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Period-over-period percent change","Monthly","Units","","","0.1866787678285617","0.1044103627383849","0.004111968507495247","","0.353045013239188","0.1759014951627089","0.1755926251097454","","1.314636283961437","0.08650519031141869","0.1728608470181504","","0.1725625539257981","0.2583979328165375","0.5154639175257732","","","0.2564102564102564","0.5115089514066496","1.526717557251908","","2.088554720133668","1.554828150572831","1.69218372280419","","0.9508716323296355","1.098901098901099","2.562111801242236","","1.13550340651022","1.721556886227545","2.13392200147167","","","3.890489913544669","3.051317614424411","3.903095558546433","","1.360103626943005","1.533546325878594","1.699181875393329","","1.423267326732673","1.037217815741306","1.147342995169082","","1.313432835820896","1.178550383028874","1.86371578334304","","","1.886792452830189","4.320987654320988","1.022054868208714","","1.916932907348243","1.149425287356322","1.084710743801653","","1.021972406745018","1.922104198280223","0.9925558312655087","","1.572481572481572","1.161103047895501","0.7173601147776184","","1.329534662867996","0.6091846298031865","0.5589194224499301","","1.482167670217693","1.095390232770424","0.4966139954853273","","0.8535489667565139","0.5345211581291759","0.9304386353566681","0.6875524025640913"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Weight, Percent","Monthly","Units","","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.516954830451695","4.516954830451695","4.516954830451695","","4.52045204520452","4.52045204520452","4.516954830451695","4.516954830451695"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Monthly","Units","","","0.03778001233488486","0.0949866094253426","0.1933811412289974","","0.1874414245548266","0.09354536950420954","0.4672897196261682","","0.186046511627907","0.3714020427112349","0.1850138760407031","","0.1846722068328717","0.184331797235023","0.2759889604415823","","","0.8256880733944954","0.818926296633303","1.444043321299639","","2.580071174377224","2.168256721595837","1.952461799660441","","1.665278934221482","2.293202293202293","3.282626100880705","","1.705426356589147","2.134146341463415","2.91044776119403","","","3.770848440899202","4.192872117400419","4.292421193829645","","1.864951768488746","3.282828282828283","3.23960880195599","","1.420959147424512","2.510215995329831","1.480637813211845","","2.300785634118967","1.481075150850247","1.837837837837838","","","1.910828025477707","4.6875","1.592039800995025","","1.665034280117532","2.312138728323699","0.2824858757062147","","1.36150234741784","1.296896711440482","1.417466849565615","","1.127141568981064","1.783325902808738","0.657030223390276","","1.610095735422106","0.4282655246252677","0.5970149253731343","","1.35650699448919","1.129234629861982","0.2481389578163772","","0.5775577557755776","1.681706316652994","1.048810004033885","0.6811050260502994"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","4.322320575429018","4.343208954191013","4.268506648887244","","2.928355655786713","2.458174097281784","2.898489606051303","","3.383757047328604","3.340583771079714","2.965446828774918","","2.096890236483368","2.157949805077","2.489053519870859","","","3.296268068501578","4.043361110104713","5.342080599812559","","7.857811038353601","10.09345794392523","11.72093023255814","","13.37047353760446","15.54116558741906","19.11357340720222","","20.92165898617512","23.27506899724011","26.51376146788991","","","30.20928116469518","34.56678700361011","38.34519572953737","","37.38074588031223","38.87945670628183","40.63280599500416","","40.29484029484029","40.59247397918335","38.13953488372093","","38.94817073170732","38.05970149253731","36.62073966642495","","","34.17190775681342","34.80885311871227","31.31832797427653","","31.06060606060606","29.82885085574572","26.1101243339254","","26.03619381202569","24.54441913439636","24.4668911335578","","23.03894679100384","23.40540540540541","21.97452229299363","","21.61458333333333","16.66666666666667","15.52399608227228","","15.17341040462428","13.84180790960452","13.80281690140845","","12.92264937471051","13.35162322816644","12.93958521190261","12.44144810087205"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Index","Monthly","Units","","","117.370068273638","117.236306503455","117.3","","117.5","117.9","120.7","","126.7","126.8","126.9","","134.5","134.6","134.6","","","134.7","134.8","150.1","","152.9","153.4","155.4","","155.7","159.4","152.8","","171.5","173.6","168.1","","","171.7","185.2","187.6","","188.3","192.2","196.4","","201.2","201.2","205","","206","206.9","207.8","","","208.9","266.4","271.7","","272.1","301","303.3","","292.3","295.9","300.2","","301.3","303.8","304.6","","305.5","324.9","325.3","","328.7","352.5","355.3","","357.1","347","347.5","347.496188090736"
